lims_pedon_id,user_pedon_id,LRR,MLRA,approved_indicators_present,number_approved_indicators_present,has_at_least_one_approved_indicator_present,number_applicable_priority_indicators,number_not_demonstrated,number_insufficient_information,all_applicable_indicators_insufficient_information,interpretation,likely_neon_site_code,areasymbol,mukey,musym,muname,nasis_taxon_name,nasis_taxonomy,match_confidence,match_evidence,selected_cokey,selected_compname,selected_comppct_r,selected_majcompflag,selected_drainagecl,selected_hydricrating,selected_hydric_criteria,ssurgo_hydric_rating,high_confidence_ssurgo_match,ssurgo_hydric_yes,ssurgo_hydric_no,field_indicator_present,has_explicit_negative_morphology_evidence,complete_priority_indicator_evaluation,evidence_class,core_reference_cohort,conflict_flag
35020,S2015AL063020,P,135A,,0,False,12,1,11,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,AL063,329684.0,Oc,Ochlockonee fine sandy loam,Angie,"Fine, mixed, semiactive, thermic Aquic Paleudults",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35032,S2016OK149002,H,78C,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507761.0,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",Cordell,"Loamy, mixed, active, thermic Lithic Haplustepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781253.0,Cordell,59.0,Yes,Somewhat excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35033,S2016OK149003,H,78C,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507761.0,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",Cordell-LIKE,"Loamy, mixed, active, thermic Lithic Ustorthents",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781253.0,Cordell,59.0,Yes,Somewhat excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35034,S2016OK149004,H,78C,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507761.0,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",Obaro,"Fine-silty, mixed, superactive, thermic Typic Haplustepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781255.0,Obaro,16.0,No ,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35035,S2016OK149005,H,78C,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507768.0,CdlC2,"Cordell silty clay loam, 1 to 5 percent slopes, eroded",Cordell,"Loamy, mixed, active, thermic Lithic Haplustepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781249.0,Cordell,75.0,Yes,Somewhat excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35036,S2016OK149007,H,78C,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507761.0,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",Cordell-like,"Loamy, mixed, active, thermic Lithic Ustorthents",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781253.0,Cordell,59.0,Yes,Somewhat excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35037,S2016OK149010,H,78C,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507761.0,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",Obaro,"Fine-silty, mixed, superactive, thermic Typic Haplustepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781255.0,Obaro,16.0,No ,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35038,S2016OK149012,H,78C,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507768.0,CdlC2,"Cordell silty clay loam, 1 to 5 percent slopes, eroded",Cordell,"Loamy, mixed, active, thermic Lithic Haplustepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781249.0,Cordell,75.0,Yes,Somewhat excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35039,S2016OK149014,H,78C,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507761.0,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",Obaro,"Fine-silty, mixed, superactive, thermic Typic Haplustepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781255.0,Obaro,16.0,No ,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35040,S2016OK149015,H,78C,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507761.0,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",Cordell-like,"Loamy, mixed, active, thermic Typic Haplustepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781253.0,Cordell,59.0,Yes,Somewhat excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35041,S2016OK149016,H,78C,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507768.0,CdlC2,"Cordell silty clay loam, 1 to 5 percent slopes, eroded",Cordell,"Loamy, mixed, active, thermic Lithic Haplustepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781249.0,Cordell,75.0,Yes,Somewhat excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35042,S2016OK149019,H,78C,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507768.0,CdlC2,"Cordell silty clay loam, 1 to 5 percent slopes, eroded",Cordell-Eroded,"Loamy, mixed, active, thermic Lithic Ustorthents",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781249.0,Cordell,75.0,Yes,Somewhat excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35043,S2016OK149020,H,78C,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507768.0,CdlC2,"Cordell silty clay loam, 1 to 5 percent slopes, eroded",Cordell,"Loamy, mixed, active, thermic Lithic Haplustepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781249.0,Cordell,75.0,Yes,Somewhat excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35044,S2016OK149025,H,78C,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507761.0,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",Cordell-LIKE,"Loamy, mixed, active, thermic Lithic Ustorthents",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781253.0,Cordell,59.0,Yes,Somewhat excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35045,S2016OK149029,H,78C,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507761.0,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",Obaro,"Fine-silty, mixed, superactive, thermic Typic Haplustepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781255.0,Obaro,16.0,No ,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35046,S2016OK149030,H,78C,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,OK149,2507761.0,CRoF,"Cordell-Rock outcrop complex, 1 to 20 percent slopes",Cordell,"Loamy, mixed, active, thermic Lithic Haplustepts",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26781253.0,Cordell,59.0,Yes,Somewhat excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35064,S2015VA187002,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518823.0,22E,"Lew loam, 25 to 65 percent slopes, very stony",Thurmont,"Fine-loamy, mixed, active, mesic Oxyaquic Hapludults",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35065,S2015VA187004,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518847.0,32E,"Myersville and Montalto soils, 25 to 65 percent slopes, very stony",Montalto,"Fine, mixed, semiactive, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340386.0,Montalto,40.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35066,S2015VA187005,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518843.0,31D,"Myersville-Catoctin silt loams, 15 to 25 percent slopes, very stony",Lew,"Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35067,S2015VA187006,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518841.0,30D,"Myersville silt loam, 15 to 25 percent slopes",Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340374.0,Myersville,80.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35068,S2015VA187007,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518816.0,19B,"Hawksbill cobbly loam, 2 to 7 percent slopes, occasionally flooded",Lew,"Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35069,S2015VA187008,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518823.0,22E,"Lew loam, 25 to 65 percent slopes, very stony",Lew,"Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340363.0,Lew,90.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35070,S2015VA187010,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518823.0,22E,"Lew loam, 25 to 65 percent slopes, very stony",Lew,"Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340363.0,Lew,90.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35071,S2015VA187011,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518846.0,32D,"Myersville and Montalto soils, 15 to 25 percent slopes, very stony",Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340383.0,Myersville,50.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35072,S2015VA187013,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518847.0,32E,"Myersville and Montalto soils, 25 to 65 percent slopes, very stony",Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340385.0,Myersville,50.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35073,S2015VA187014,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518843.0,31D,"Myersville-Catoctin silt loams, 15 to 25 percent slopes, very stony",Myersville,"Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340377.0,Myersville,50.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35074,S2015VA187017,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518845.0,32C,"Myersville and Montalto soils, 7 to 15 percent slopes, very stony",Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340381.0,Myersville,50.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35075,S2015VA187019,S,147,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518840.0,30C,"Myersville silt loam, 7 to 15 percent slopes",Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340373.0,Myersville,80.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35076,S2015VA187021,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518846.0,32D,"Myersville and Montalto soils, 15 to 25 percent slopes, very stony",Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340383.0,Myersville,50.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35077,S2015VA187022,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518822.0,21D,"Lew channery loam, 7 to 25 percent slopes",Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35078,S2015VA187034,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518847.0,32E,"Myersville and Montalto soils, 25 to 65 percent slopes, very stony",Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340385.0,Myersville,50.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35079,S2015VA187035,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518847.0,32E,"Myersville and Montalto soils, 25 to 65 percent slopes, very stony",Myersville,"Fine-loamy, mixed, active, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340385.0,Myersville,50.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35080,S2015VA187037,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518837.0,29C,"Montalto loam, 7 to 15 percent slopes",Montalto,"Fine, mixed, semiactive, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340331.0,Montalto,80.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35081,S2015VA187043,N,130A,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SCBI,VA187,518823.0,22E,"Lew loam, 25 to 65 percent slopes, very stony",Lew,"Loamy-skeletal, mixed, active, mesic Ultic Hapludalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27340363.0,Lew,90.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35128,S2016CO123001,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95160.0,65,"Terry sandy loam, 3 to 9 percent slopes",Ascalon,"Fine-loamy, mixed, superactive, mesic Aridic Argiustolls",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35129,S2016CO123002,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95169.0,73,"Vona sandy loam, 0 to 3 percent slopes",Haverson,"Fine-loamy, mixed, superactive, mesic Torrifluventic Haplustepts",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35130,S2016CO123003,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95169.0,73,"Vona sandy loam, 0 to 3 percent slopes",Haxtun,"Fine-loamy, mixed, superactive, mesic Pachic Argiustolls",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35131,S2016CO123004,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95132.0,4,"Ascalon fine sandy loam, 0 to 6 percent slopes",Ascalon,"Fine-loamy, mixed, superactive, mesic Aridic Argiustolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26599030.0,Ascalon,85.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35132,S2016CO123005,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95175.0,9,Avar fine sandy loam,Avar,"Coarse-loamy, mixed, superactive, mesic Aridic Argiustolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26599040.0,Avar,80.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35133,S2016CO123006,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95133.0,40,"Nunn loam, 0 to 6 percent slopes",Wapiti,"Fine-loamy, mixed, superactive, mesic Calcidic Argiustolls",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35134,S2016CO123007,G,67B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95169.0,73,"Vona sandy loam, 0 to 3 percent slopes",Otero,"Coarse-loamy, mixed, superactive, calcareous, mesic Aridic Ustorthents",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35135,S2016CO123008,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95132.0,4,"Ascalon fine sandy loam, 0 to 6 percent slopes",Wapiti,"Fine-loamy, mixed, superactive, mesic Calcidic Argiustolls",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35136,S2016CO123009,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95111.0,20,"Cascajo gravelly sandy loam, 5 to 20 percent slopes",Paoli,"Coarse-loamy, mixed, superactive, mesic Pachic Haplustolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26599076.0,Cascajo,85.0,Yes,Excessively drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35137,S2016CO123010,G,67B,,0,False,11,1,10,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95120.0,29,"Haverson loam, 0 to 3 percent slopes",Otero,"Coarse-loamy, mixed, superactive, calcareous, mesic Aridic Ustorthents",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35138,S2016CO123011,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95138.0,45,"Olney fine sandy loam, 6 to 9 percent slopes",Ascalon,"Fine-loamy, mixed, superactive, mesic Aridic Argiustolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26599161.0,Ascalon,5.0,No ,,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35139,S2016CO123012,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95151.0,57,"Renohill-Shingle complex, 3 to 9 percent slopes",Ascalon,"Fine-loamy, mixed, superactive, mesic Aridic Argiustolls",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35140,S2016CO123013,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95149.0,55,"Renohill fine sandy loam, 0 to 6 percent slopes",Ascalon,"Fine-loamy, mixed, superactive, mesic Aridic Argiustolls",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35141,S2016CO123014,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95160.0,65,"Terry sandy loam, 3 to 9 percent slopes",Renohill,"Fine, smectitic, mesic Aridic Haplustalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26599239.0,Renohill,3.0,No ,,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35142,S2016CO123015,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95132.0,4,"Ascalon fine sandy loam, 0 to 6 percent slopes",Olnest,"Fine-loamy, mixed, superactive, mesic Aridic Haplustalfs",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26599031.0,Olnest,8.0,No ,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35143,S2016CO123016,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95151.0,57,"Renohill-Shingle complex, 3 to 9 percent slopes",Cushman,"Fine-loamy, mixed, superactive, mesic Aridic Argiustolls",UNMATCHED,No candidate has adequate name or taxonomic agreement.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35144,S2016CO123017,G,67B,,0,False,11,3,8,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,CO617,95151.0,57,"Renohill-Shingle complex, 3 to 9 percent slopes",Renohill,"Fine, smectitic, mesic Aridic Argiustolls",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,26599213.0,Renohill,50.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35261,S2016TX497001,J,84B,,0,False,10,6,4,False,Indicator evidence only; no final hydric/nonhydric label assigned.,,TX497,3054446.0,WeD,"Duffau-Weatherford complex, 3 to 8 percent slopes",Keeter,"Fine-silty, siliceous, active, thermic Udic Haplustalfs",HIGH,Multiple exact-name components; unique best taxonomic agreement selected.,27215905.0,Windthorst,7.0,No ,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35287,S2016MD003001,S,149A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SERC,MD003,609556.0,AdB,"Adelphia-Holmdel complex, 2 to 5 percent slopes",Woodstown,"Fine, mixed, active, nonacid, mesic Aquic Hapludults",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35288,S2016MD003004,S,149A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SERC,MD003,609565.0,CRD,"Collington and Annapolis soils, 10 to 15 percent slopes",Collington,"Fine-loamy, mixed, active, mesic Typic Hapludults",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27484254.0,Collington,45.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35289,S2016MD003006,S,149A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SERC,MD003,137727.0,AsC,"Annapolis fine sandy loam, 5 to 10 percent slopes",Adelphia,"Fine-loamy, mixed, active, nonacid, mesic Aquic Hapludults",AMBIGUOUS,Multiple plausible candidates remain without a decisive name/taxonomy margin.,,,,,,,,,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35290,S2016MD003007,S,149A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SERC,MD003,137726.0,AsB,"Annapolis fine sandy loam, 2 to 5 percent slopes",Donlonton,"Fine, glauconitic, mesic Aquic Hapludults",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27484164.0,Donlonton,10.0,No ,,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35291,S2016MD003009,S,149A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SERC,MD003,137790.0,MaD,"Marr-Dodon complex, 10 to 15 percent slopes",Marr,"Fine-loamy, siliceous, active, mesic Oxyaquic Hapludults",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27484450.0,Marr,45.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35292,S2016MD003010,S,149A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SERC,MD003,137738.0,CoC,"Collington-Wist complex, 5 to 10 percent slopes",Adelphia,"Coarse-loamy, mixed, active, mesic Aquic Hapludults",HIGH,Multiple exact-name components; unique best taxonomic agreement selected.,27484237.0,Adelphia,15.0,No ,Moderately well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
35293,S2016MD003011,S,149A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SERC,MD003,137790.0,MaD,"Marr-Dodon complex, 10 to 15 percent slopes",Sassafras,"Fine-loamy, siliceous, active, mesic Typic Hapludults",MEDIUM,No name match; unique candidate supported by at least three taxonomic ranks.,27484450.0,Marr,45.0,Yes,Well drained,No,,no,False,False,False,False,True,False,LINKAGE_UNRESOLVED,False,False
35294,S2016MD003012,S,149A,,0,False,10,1,9,False,Indicator evidence only; no final hydric/nonhydric label assigned.,SERC,MD003,609566.0,CSE,"Collington, Wist, and Westphalia soils, 15 to 25 percent slopes",Collington,"Fine-loamy, mixed, active, mesic Typic Hapludults",EXACT,Unique exact normalized NASIS taxon/component-name match within the intersected map unit.,27484256.0,Collington,35.0,Yes,Well drained,No,,no,True,False,True,False,True,False,PARTIAL_NEGATIVE_SUPPORT,False,False
