wavenumber_cm1,hydric_mean_absorbance,nonhydric_mean_absorbance,hydric_median_absorbance,nonhydric_median_absorbance,mean_difference_hydric_minus_nonhydric,median_difference_hydric_minus_nonhydric,hydric_sd,nonhydric_sd,standardized_mean_difference
3052.0,0.7954648776594366,0.7822167411912242,0.7900398354558702,0.8045012727701699,0.013248136468212435,-0.014461437314299719,0.04159918622757032,0.08949068995463595,0.1620104480786894
3050.0,0.7926542889406847,0.77979064293321,0.787306078604726,0.801912935822215,0.012863646007474694,-0.014606857217489,0.04153668011828428,0.0888090154726624,0.15846265199413365
3048.0,0.7898819754862562,0.7774004097010127,0.7845605365022738,0.7993507014417865,0.012481565785243509,-0.014790164939512795,0.04146652495016953,0.08812292724694379,0.15490093302124602
3046.0,0.786785719257354,0.7746690450318509,0.7815066828147118,0.7964523310029503,0.01211667422550311,-0.014945648188238514,0.04134419797844472,0.0874835303019921,0.1514348352515567
3044.0,0.7835495593204082,0.7717732150257842,0.778328327244868,0.7933910427026567,0.01177634429462393,-0.0150627154577887,0.04118427755206156,0.08687691120604399,0.14818331487517344
3042.0,0.7808260721100748,0.7693534571508575,0.7755570517912793,0.7908292163639287,0.011472614959217364,-0.01527216457264935,0.04106841394935717,0.08622231652676714,0.1454182304345778
3040.0,0.7788285351050038,0.7676082742659449,0.7733147161005963,0.7890135896681357,0.011220260839058915,-0.015698873567539406,0.04101034902440251,0.08547632228195258,0.14340086560678028
3038.0,0.7768893160548818,0.7658699224360711,0.7710646953347403,0.787286837240927,0.011019393618810658,-0.01622214190618665,0.04088575819746966,0.0847242365859505,0.14203596488789502
3036.0,0.7743888181419851,0.7635057495237579,0.7683627103826269,0.7850179797810226,0.010883068618227187,-0.016655269398395678,0.040580032356545566,0.08407229166364542,0.1413647771940245
3034.0,0.7719045949593208,0.7610716795600941,0.7656087026253429,0.7827770693112817,0.010832915399226706,-0.017168366685938796,0.04019432117861547,0.08345430584014452,0.14177328848873857
3032.0,0.7701162691404246,0.7592717361962734,0.763260004096427,0.7812377918315176,0.01084453294415122,-0.017977787735090622,0.03988582376209634,0.08277368522206255,0.14308829667933984
3030.0,0.7686959818305323,0.7578510771771342,0.7611183970526469,0.7799457089994347,0.010844904653398157,-0.018827311946787773,0.03966832179458555,0.08206642490257282,0.14430012580303592
3028.0,0.7670003914265419,0.7562185874028072,0.7588536081871499,0.7777125156403131,0.010781804023734631,-0.01885890745316321,0.03946583132546688,0.08139683919433406,0.1446144962529826
3026.0,0.7647417147020237,0.7540987590767936,0.7563655744720015,0.774981688395445,0.0106429556252301,-0.018616113923443534,0.039244633753146074,0.08079031622908157,0.14380804251852847
3024.0,0.7622702064780583,0.7518504330091625,0.753893393746986,0.7721121445507154,0.010419773468895777,-0.018218750803729367,0.03906852897194356,0.08020662623376015,0.14179381410512273
3022.0,0.7598080709018877,0.7497216819494064,0.751550916964392,0.7693970738743898,0.010086388952481373,-0.0178461569099978,0.038956469444078004,0.0796159147961025,0.1382381067165849
