wavenumber_cm1,hydric_mean_absorbance,nonhydric_mean_absorbance,hydric_median_absorbance,nonhydric_median_absorbance,mean_difference_hydric_minus_nonhydric,median_difference_hydric_minus_nonhydric,hydric_sd,nonhydric_sd,standardized_mean_difference
2272.0,0.5057989731385888,0.4805606334488802,0.5020412441859259,0.47735765008348413,0.025238339689708567,0.024683594102441753,0.09283713552109547,0.03199680535283142,0.5274474666719424
2270.0,0.5066302566327112,0.4818548700980614,0.5029468229747317,0.4786071118765264,0.024775386534649835,0.02433971109820532,0.09257106639019984,0.03196612718701231,0.5188905183986791
2268.0,0.5074841951655683,0.4831369951324145,0.5038565700851954,0.4798469743610353,0.024347200033153826,0.02400959572416006,0.09233144786235711,0.031941918565192164,0.5108954764204877
2266.0,0.508361006155659,0.4844174823471229,0.5047678477879296,0.4810825269443768,0.02394352380853615,0.023685320843552793,0.0921039008084777,0.03191899770336046,0.5033359316502348
2264.0,0.5092599334392014,0.4856982596018601,0.5057007501814881,0.4822998962341196,0.023561673837341313,0.02340085394736846,0.0918890905361883,0.0319008579822914,0.4961373415236833
2262.0,0.5101756091781996,0.48698361669274454,0.5066580917197733,0.4835209439606224,0.02319199248545506,0.023137147759150878,0.09168233967141833,0.03188676191360832,0.48912075668863847
2260.0,0.5110969608629201,0.4882698408210873,0.5076227613351759,0.4847566858675869,0.022827120041832794,0.02286607546758901,0.09148395637141192,0.031877006457169565,0.4821310364561037
2258.0,0.512013299198604,0.48953685607671205,0.5085742965942619,0.48597769091811804,0.02247644312189201,0.022596605676143855,0.09129614301231026,0.0318724726696421,0.47535698340423194
2256.0,0.5129131599200938,0.4907655841524028,0.5094971748526065,0.48715082048446734,0.022147575767690997,0.022346354368139143,0.09111203075657735,0.03187098892955404,0.468997458336745
2254.0,0.5137943053250955,0.49195308032415563,0.5103935995600231,0.4882846643133818,0.02184122500093988,0.02210893524664126,0.09092671158983649,0.03187183349489184,0.46308966347185354
2252.0,0.5146699793687872,0.4931317937009983,0.5112887026966414,0.489413108215669,0.021538185667788923,0.02187559448097237,0.09072245061632697,0.03187928975753243,0.45725972044108815
2250.0,0.5155551731031989,0.4943560066336835,0.5122186872767058,0.49057643356140235,0.021199166469515363,0.021642253715303483,0.09047667941553846,0.031888011318536226,0.45076974837929495
2248.0,0.5164747517416295,0.49567886299688624,0.513216350965253,0.4918165847662185,0.02079588874474325,0.021399766199034498,0.0901732705584945,0.03189342738561383,0.44308172229769033
2246.0,0.5174377728415868,0.49711672991314504,0.5142784909515168,0.49315444847031387,0.020321042928441724,0.02112404248120292,0.08980069680150315,0.03189229291947446,0.43407298381379716
2244.0,0.5184120105191314,0.49861294302904186,0.5153556732982978,0.49453899184474026,0.019799067490089584,0.02081668145355753,0.08937370591610726,0.031890176296454374,0.42416982796069025
2242.0,0.5193321910730304,0.5000467770122723,0.5163792806946814,0.49586078462776956,0.01928541406075812,0.020518496066911862,0.0889455333482105,0.031892870718607115,0.4143636322483284
2240.0,0.520134078440091,0.5012882892856726,0.5172847156613136,0.4970029845126548,0.01884578915441837,0.020281731148658833,0.08856779131301311,0.03190851525994036,0.4058881707172673
2238.0,0.5207790983647997,0.5022523587048744,0.5180243753597337,0.49789695401501666,0.01852673965992535,0.02012742134471701,0.08826945497973147,0.031943805517952235,0.3996581764400004
2236.0,0.521259585609486,0.5029298248664124,0.5185857287296929,0.4985273797711705,0.018329760743073686,0.020058348958522376,0.08806275813382568,0.03199979463665502,0.39569364758122094
2234.0,0.5216110360427222,0.5033938999003764,0.5190061675918196,0.4989559866749459,0.01821713614234577,0.020050180916873717,0.08793719646773239,0.032074081009844685,0.39323640044516306
2232.0,0.5218911348852223,0.5037461308179632,0.5193459712679738,0.4992882889251288,0.018145004067259163,0.020057682342844996,0.08786692969808603,0.032158675466632584,0.39145421990941137
2230.0,0.5221403183481029,0.5040603953651395,0.5196465485789548,0.49959987347745155,0.01807992298296346,0.02004667510150321,0.0878185645368078,0.03224220242407976,0.3897721365892031
2228.0,0.5223561505676662,0.50434068121811,0.5198991250175005,0.49988725761727965,0.018015469349556112,0.020011867400220817,0.0877841522113938,0.032322717500817014,0.3880828950296855
