wavenumber_cm1,hydric_mean_snv,nonhydric_mean_snv,snv_standardized_difference
3158.0,0.10298765390257958,0.03937767476272017,0.44036174813765466
3156.0,0.09408853057953179,0.030707352457988252,0.43804316111810965
3154.0,0.08453482700128964,0.021382633155208344,0.435440465459941
3152.0,0.0764068221150881,0.013482503821665166,0.4331239840205607
3150.0,0.07072188086279263,0.008057180889164614,0.43125145012024924
3148.0,0.06562839856209171,0.0032672900402507133,0.4292879621899796
3146.0,0.059440341952971765,-0.002638363621846643,0.427187295805232
3144.0,0.052023012454179084,-0.0098283051719044,0.4250564753493568
3142.0,0.04328892803270806,-0.01837236514613909,0.4226657265079654
3140.0,0.034229631960253575,-0.02723424783832565,0.42004002945667285
3138.0,0.02709523248577078,-0.03407342178579607,0.41737180190521794
3136.0,0.021878899279855216,-0.03889885395872517,0.4147419699654276
3134.0,0.01609398014721958,-0.0443103360884773,0.41207316916631226
3132.0,0.008694161024585794,-0.05150615539811029,0.4099454401911653
3130.0,0.0010918963659777721,-0.05895079030837043,0.4079605780635627
3128.0,-0.005412557906176226,-0.0651364628077577,0.40533498957829434
3126.0,-0.011674372087188684,-0.07103928245991124,0.40261344764546797
3124.0,-0.019469172981569593,-0.07855561946944473,0.40000309734240075
3122.0,-0.029098741137225437,-0.08789995798284803,0.39680026231272875
3120.0,-0.03879637573110778,-0.09722595086880718,0.39299299654378256
3118.0,-0.046781083711873325,-0.10477079861597412,0.3893168189332113
3116.0,-0.05261914561160765,-0.11017117123631215,0.38637088130850505
3114.0,-0.056794684248076086,-0.11395603677721233,0.3842036040410037
3112.0,-0.06127055435457376,-0.11804455094723429,0.38196752135378426
3110.0,-0.06750153728727128,-0.12385108294085058,0.3791304896662681
3108.0,-0.07379609042925461,-0.12970277483658377,0.3763484141295516
3106.0,-0.0787908871195505,-0.13426929553830544,0.37415288279476416
3104.0,-0.08411018851676673,-0.13913882266243083,0.37180574775652203
3102.0,-0.09101366543498329,-0.14553198352469449,0.3687436826399407
3100.0,-0.09803186542678763,-0.15200098846310622,0.3655089174992579
3098.0,-0.10362827313869163,-0.15702246178695453,0.362627024821794
3096.0,-0.1087628005042243,-0.16153593379211525,0.3597123572827138
3094.0,-0.11511834519453076,-0.16727823129532385,0.3565627517711094
3092.0,-0.12276565759629518,-0.17434120934249261,0.35330714742709435
3090.0,-0.13027722086880086,-0.18126295960549718,0.35021141289260804
3088.0,-0.13706577881183363,-0.18741879241242984,0.34724105495943847
3086.0,-0.1440619788548044,-0.19368629472985824,0.3438101637646853
3084.0,-0.15133979412393198,-0.2001517273052683,0.3399300914010274
3082.0,-0.1584631094186566,-0.2064632940520926,0.33621887711549914
3080.0,-0.16547980856568928,-0.21266888080000548,0.33260268193517767
3078.0,-0.17128715767850525,-0.2176775456961516,0.32939472392307834
3076.0,-0.17508855161543918,-0.22074859704295952,0.32723615132186684
3074.0,-0.17875765351782402,-0.22370053903977638,0.3253556169051469
3072.0,-0.1843636167519279,-0.22856562553625612,0.3229129291423889
3070.0,-0.19202726440218965,-0.23545300303271577,0.3197979681606211
3068.0,-0.2003124316394122,-0.24289447760400987,0.31621632380504316
3066.0,-0.20715748842771306,-0.2488673781378314,0.31287889253231416
3064.0,-0.21236329995159403,-0.25320721580289224,0.3099632811300067
3062.0,-0.21749418813183546,-0.2574782981753664,0.3070583556021955
3060.0,-0.22374234230462037,-0.26286531574598754,0.30384690395978387
3058.0,-0.23124982590396184,-0.2695307586381927,0.3004578281090193
3056.0,-0.2390296801083159,-0.2765011933333717,0.29723349642943897
3054.0,-0.24632183720236528,-0.28300158027852507,0.2942061635180886
3052.0,-0.25338236796956104,-0.28925478742533645,0.2910292425145353
3050.0,-0.26015020239229786,-0.29517248360337806,0.28751114278925427
3048.0,-0.26682495671999557,-0.3010026246021302,0.283981131329071
3046.0,-0.2742722785396555,-0.30766374741867725,0.28064709921751985
3044.0,-0.28204962187907195,-0.31472561289024686,0.2776920507518685
3042.0,-0.28859284798141555,-0.32062636358493224,0.27549765366460727
3040.0,-0.2933872687621233,-0.32487999347197277,0.2745011747404982
3038.0,-0.2980241800838774,-0.3291122107706895,0.2746743483597763
3036.0,-0.30397983975004456,-0.33486364889257086,0.27617130811281915
3034.0,-0.30986993208529323,-0.3407795673953661,0.27957229353842433
3032.0,-0.314077027131119,-0.3451472285708978,0.28451324116747784
3030.0,-0.3174047189084553,-0.3485922947395037,0.28926913351838157
3028.0,-0.3214109183378234,-0.3525574819231725,0.2924558849255243
3026.0,-0.32679305622362376,-0.35771373878061596,0.29364269808400856
3024.0,-0.33271246895233714,-0.36318702772885986,0.292646701983302
3022.0,-0.33863478431316557,-0.36837383301291204,0.2888978411626024
3020.0,-0.34539893767280316,-0.37414184260453487,0.2824299033941997
3018.0,-0.35300426768063725,-0.38055963486770716,0.2737526388066426
3016.0,-0.36067832280839396,-0.3869530845174459,0.26389767240903433
3014.0,-0.36764703360181034,-0.3926419199936983,0.2538175298880062
3012.0,-0.3728326006590327,-0.39660903893669475,0.24420019530552603
3010.0,-0.3759252450051883,-0.3985464054061356,0.2351862781538908
3008.0,-0.3783463635826971,-0.39982884293816573,0.22614924741545323
3006.0,-0.381766515968648,-0.40210785334940957,0.21654951608864548
3004.0,-0.38606181682026125,-0.40534304130012594,0.20719956028408149
3002.0,-0.39034759558481674,-0.4087155584491615,0.19903611170987054
3000.0,-0.394678878478241,-0.4122497204851955,0.19186411785961227
2998.0,-0.398838286633465,-0.41569591851871635,0.185408869760297
2996.0,-0.40217348979582807,-0.41839046710472766,0.17964240220957933
2994.0,-0.40492329710498415,-0.4205576030284518,0.17432879033302257
2992.0,-0.40680897419794537,-0.42191705411508396,0.16946256959162856
2990.0,-0.4073845774519171,-0.42193882723321785,0.16421347311653867
2988.0,-0.4079481651888276,-0.42174065589412363,0.1563798919723928
2986.0,-0.40981573233817753,-0.42254597223255996,0.1446913067414637
2984.0,-0.41315301636574303,-0.4245748197525694,0.12979050534325798
2982.0,-0.4172775419253991,-0.4272401047917745,0.11296974379836415
2980.0,-0.42065584093562725,-0.42907579761572096,0.09522452373153457
2978.0,-0.4226939046719888,-0.42956073628786534,0.07745065515069285
2976.0,-0.4244256234139482,-0.42980291608642235,0.06042654493535607
2974.0,-0.42608546333385755,-0.43006718623499274,0.0445171734419752
2972.0,-0.42711982874870247,-0.42975015947790524,0.029232871404246578
2970.0,-0.428066899597132,-0.4293525232188376,0.014189195657985881
2968.0,-0.4295366887632378,-0.4295167991481931,-0.00021776086486111957
2966.0,-0.4314225195661276,-0.4301662579474123,-0.013632487320899951
2964.0,-0.43355931201701303,-0.431072541165468,-0.026744812338235023
2962.0,-0.4353606572253465,-0.43160733678578594,-0.040056983711262185
2960.0,-0.4365459916216762,-0.43151375128482156,-0.05341351708805405
2958.0,-0.43782056064271446,-0.43149351583752976,-0.06689646941410542
2956.0,-0.4399888433739642,-0.43230871953486294,-0.08093601888489856
2954.0,-0.44297447396030243,-0.4338199359007958,-0.09616854894505034
2952.0,-0.4455302564267005,-0.43478751950838623,-0.11246895760393616
2950.0,-0.4472006682390883,-0.43486217362167534,-0.1285705519510752
2948.0,-0.44888068562769645,-0.4350589555391721,-0.14297038752300822
2946.0,-0.45017516375081623,-0.43507925686636556,-0.1545425017495389
2944.0,-0.44961166908791295,-0.4335453466696766,-0.1624441872277726
2942.0,-0.44715752991014784,-0.4304646722313137,-0.16648853247617612
2940.0,-0.44434692368249457,-0.4273650169902683,-0.16689123079444307
2938.0,-0.4424187838945284,-0.4254527361415172,-0.16412943155520168
2936.0,-0.4414260956282929,-0.4246583867642693,-0.15960807045049308
2934.0,-0.44133909124287285,-0.4248153643195023,-0.15478873287822884
2932.0,-0.4423078871746465,-0.4259888851943282,-0.15054119338818928
2930.0,-0.4433903229497879,-0.42714025104031417,-0.14783078678927042
2928.0,-0.4433760967816428,-0.4268848342723789,-0.1482757020432371
2926.0,-0.44300104595885736,-0.42571046048273375,-0.15402260964922385
2924.0,-0.44370832799186966,-0.4248899931798707,-0.16653261672843145
2922.0,-0.4461586222828727,-0.42511674183887327,-0.18566821580753748
2920.0,-0.4513188340035084,-0.4276877423255784,-0.2091131110751809
2918.0,-0.46037789686280384,-0.4345182545626047,-0.23175778677147632
2916.0,-0.4737362998394767,-0.4468204598500874,-0.2476785552197871
2914.0,-0.48964477711916093,-0.46303215581565216,-0.2543311463590751
2912.0,-0.5043197073219134,-0.47878999260052413,-0.2539778165441067
2910.0,-0.5156415182821675,-0.49113656058740074,-0.25240673745755543
2908.0,-0.5245707511983426,-0.5006390636402729,-0.25347628796750465
2906.0,-0.5325109422024604,-0.5087835045792334,-0.2568344396651724
2904.0,-0.5397601709073414,-0.5160120276798741,-0.2615242954472865
2902.0,-0.546258434530704,-0.5222852178489517,-0.2678846847152903
2900.0,-0.5526815958280457,-0.5282934131654069,-0.2760170962308063
2898.0,-0.5596707761376999,-0.5347419975166664,-0.2853584268944822
2896.0,-0.5665755997369594,-0.5410271554148339,-0.29562775124814816
2894.0,-0.5724523769053111,-0.5462839150913367,-0.3061309663650033
2892.0,-0.5776609377519961,-0.550987509320151,-0.3155274416292073
2890.0,-0.5829001932752444,-0.5559475945435886,-0.3223489959321084
2888.0,-0.5880481304176627,-0.5611210781985374,-0.32545156682737286
2886.0,-0.5928005131539764,-0.566213194826651,-0.32446794381727384
2884.0,-0.5971517796740938,-0.5711442354071276,-0.3200375061612988
2882.0,-0.6012598562354604,-0.5759690844735206,-0.31328225100902546
2880.0,-0.6053987333402651,-0.5808550368837437,-0.3054934043938803
2878.0,-0.6101740786607425,-0.5862623776577732,-0.2985119561015704
2876.0,-0.6162590760991886,-0.5927448600226819,-0.29402924034248074
2874.0,-0.6229053550569656,-0.5995599213264585,-0.2922735886066658
2872.0,-0.6284584244754574,-0.6051132815736512,-0.2926809346730435
2870.0,-0.6331721951965832,-0.609700378039272,-0.2947124154334719
2868.0,-0.6384687929126175,-0.6147659054002216,-0.29774198426005133
2866.0,-0.6441067037974907,-0.6201216147189654,-0.30054272455063374
2864.0,-0.6491459476529522,-0.6248319021371951,-0.3024341635684976
2862.0,-0.6533521689981778,-0.6286606032602243,-0.3028520016339684
2860.0,-0.6560712329537932,-0.6309181349536722,-0.3021659404016617
2858.0,-0.6563493191237194,-0.6304141328563205,-0.30350062423416674
2856.0,-0.6548095126067588,-0.6273421217174964,-0.3119566268607668
2854.0,-0.6531110904747394,-0.6230283777068161,-0.33142924812809066
2852.0,-0.6540291711457401,-0.6205222975849475,-0.36096091509534506
2850.0,-0.6618412656806004,-0.6252396040237562,-0.3938921088438123
2848.0,-0.6780052248014468,-0.6396628716984805,-0.4243097564728602
2846.0,-0.6984403860822465,-0.6594258265312614,-0.45277416617601235
2844.0,-0.7183699287273095,-0.6786809282492839,-0.48328519923107094
2842.0,-0.7363099717969476,-0.695442843479656,-0.5161785758184242
2840.0,-0.7521280396583301,-0.7097839699932715,-0.5480577045775017
2838.0,-0.7650008926479949,-0.7212116863437327,-0.5758399028882129
2836.0,-0.7748913494293103,-0.7298460793105077,-0.5987338636503198
2834.0,-0.7831348972182537,-0.737027777281561,-0.6175824322717297
2832.0,-0.7906600962233581,-0.7436674407197527,-0.6332426469502112
2830.0,-0.797700955647148,-0.7499985039462898,-0.646107676282427
2828.0,-0.8044600876227704,-0.756217142803413,-0.6563668901131632
2826.0,-0.8110471952922884,-0.7623985859170359,-0.664453773420582
2824.0,-0.8173589387901863,-0.7684118504798609,-0.6709479948185595
2822.0,-0.8232555028034806,-0.7740966414866125,-0.676440806770583
2820.0,-0.8288058947894076,-0.7794735188526477,-0.6813311115920152
2818.0,-0.8342141435134943,-0.7846796663039741,-0.6860632276041756
2816.0,-0.8396316791456722,-0.7898343563432344,-0.6906866535837646
2814.0,-0.8452620420218535,-0.7951331757144696,-0.6951983378914579
2812.0,-0.8512296064718626,-0.800726164362437,-0.6997035014953764
2810.0,-0.8569223093221143,-0.8060662650910232,-0.7042277713472375
2808.0,-0.8616397241094933,-0.8105049418658431,-0.7085967754050291
2806.0,-0.8659031191632633,-0.8145307112282618,-0.7126990803059143
2804.0,-0.8704738711748519,-0.8188682397342925,-0.7165133083025379
2802.0,-0.875511290138351,-0.8236889994033371,-0.7196743711148309
2800.0,-0.8809603309629498,-0.8289401754208192,-0.7220408354321524
2798.0,-0.886121760332206,-0.8338811670120553,-0.7245612289740222
2796.0,-0.8904446282216746,-0.8379441203152067,-0.727824310786595
2794.0,-0.8945968163363359,-0.8418251707133387,-0.731174405740098
2792.0,-0.8992805278296764,-0.8462317451198191,-0.7342695060081572
2790.0,-0.903990081323425,-0.8506628261525959,-0.7374348049799376
2788.0,-0.9078412708003174,-0.8542644539338599,-0.740729682482865
2786.0,-0.9110162267203238,-0.8572221964181357,-0.7438997739362518
2784.0,-0.914383400298164,-0.8603866262231988,-0.7467685447112776
2782.0,-0.9181491040808843,-0.8639474570825056,-0.7494668953359873
2780.0,-0.9220847609785233,-0.8676760242233539,-0.7521032049844494
2778.0,-0.9263119380275768,-0.8716979112985901,-0.7544800461522438
2776.0,-0.9307392600254731,-0.8759250795390262,-0.7565396771646319
2774.0,-0.9346241933641037,-0.87962720137382,-0.7586115147346171
2772.0,-0.9377212502742301,-0.8825627545668583,-0.7609994443036656
2770.0,-0.9406903174256515,-0.8853750832523885,-0.7635886287720671
2768.0,-0.9439136269714922,-0.8884447620722925,-0.7659380527649504
2766.0,-0.9472248259914139,-0.8916210529970974,-0.7677650644565296
2764.0,-0.9504930055119729,-0.8947700984354185,-0.7693031098712699
2762.0,-0.9537785460947719,-0.8979337342423148,-0.7708993815215046
2760.0,-0.9571182868575704,-0.9011514493763179,-0.7724734920287794
2758.0,-0.9604480087655949,-0.9043653354711745,-0.773947919928734
2756.0,-0.9636564976567856,-0.9074417633310753,-0.7757078421646884
2754.0,-0.9668160763923709,-0.9104609942020139,-0.7776055499924164
2752.0,-0.970275944316635,-0.9137819622415688,-0.7792001275983271
2750.0,-0.9739823116038402,-0.9173623493648655,-0.7803993869049932
2748.0,-0.9772312054214918,-0.9204903475902686,-0.7820463245344554
2746.0,-0.979731558973304,-0.9228795204686155,-0.7841796661320308
2744.0,-0.9820290498488433,-0.9250752535265987,-0.7862679299856067
2742.0,-0.9846764979642941,-0.9276302665719232,-0.7879214545935433
2740.0,-0.9877084363170361,-0.9305576035465927,-0.7895320063016257
2738.0,-0.9908267845574423,-0.9335719316161062,-0.7911374001476005
2736.0,-0.9936892098000504,-0.9363475248907454,-0.7928075065306631
2734.0,-0.996336894898118,-0.9389316126107234,-0.7944928766990651
2732.0,-0.9991000982907051,-0.9416458774705649,-0.7959953867859216
2730.0,-1.0022183115747951,-0.9447197378618705,-0.7971781522108646
2728.0,-1.0056995242772067,-0.9481603094692099,-0.798027447791864
2726.0,-1.0090409592145304,-0.9514710559848123,-0.7989030441815799
2724.0,-1.0117959740545437,-0.9541910290035889,-0.8004086343800703
2722.0,-1.0141682220371706,-0.9565198637656558,-0.8024608615976513
2720.0,-1.016489158331805,-0.9588074693225067,-0.804488027423478
2718.0,-1.0189427893413725,-0.9612473277171244,-0.8061443869670072
2716.0,-1.0215640614699482,-0.9638644117871445,-0.8075867806510658
2714.0,-1.0242431349632515,-0.9665450764223679,-0.8089676474903809
2712.0,-1.0269604228562872,-0.9692782903862425,-0.8101386070632637
2710.0,-1.0296492078906287,-0.9720042014025373,-0.8110640358512143
2708.0,-1.03215922209245,-0.9745734803229559,-0.8118144203493245
2706.0,-1.0345434645166667,-0.9770488922089255,-0.8121641724822668
2704.0,-1.0369574429094464,-0.9795615747028493,-0.8123630151173222
2702.0,-1.0394333731174499,-0.9821348256191252,-0.8124622595059988
2700.0,-1.0419567741727493,-0.9847332767757313,-0.8127843427165715
2698.0,-1.044427082091537,-0.987267795578892,-0.8133228305706737
2696.0,-1.0467708137882437,-0.9897033161514888,-0.8135671137663311
2694.0,-1.0490719368836783,-0.9921421837819824,-0.8130662744910604
2692.0,-1.0513830853259352,-0.9946012801219773,-0.8122966201109484
2690.0,-1.0537046548723024,-0.9970685773550512,-0.8115592932841947
2688.0,-1.0560323859508443,-0.9995581020638815,-0.8108743582118442
2686.0,-1.0583882372058901,-1.0020948203670694,-0.8101717500419591
2684.0,-1.060894483517231,-1.0048116627621018,-0.8090973731055344
2682.0,-1.0636178118522315,-1.007775387403817,-0.8076355374527668
2680.0,-1.0662505828135793,-1.0106779728836845,-0.8061511818254055
2678.0,-1.0684216142764513,-1.0131749443162166,-0.8047939722581742
2676.0,-1.0702182840511576,-1.015372779445789,-0.8033529229217559
2674.0,-1.0719063120777845,-1.0175480492711608,-0.8015611298738414
2672.0,-1.0735245871638464,-1.0197542379560094,-0.7992004426320589
2670.0,-1.0750631462008475,-1.0219871962065659,-0.7961535219552593
2668.0,-1.076590283475908,-1.0243082208038254,-0.7924261086885923
2666.0,-1.0780794074299354,-1.0266839095529485,-0.7881216014653216
2664.0,-1.0794545996401217,-1.0290417015199635,-0.7829690975686991
2662.0,-1.0807242421545389,-1.0313610442610828,-0.7771200404171446
2660.0,-1.081909364894143,-1.0336344991479465,-0.7708298614325797
2658.0,-1.083015983566844,-1.0358637175964704,-0.7640247879265691
2656.0,-1.0840529351513593,-1.0380663920940085,-0.7565060450221789
2654.0,-1.0850295947536188,-1.0402433857197635,-0.7482809812142212
2652.0,-1.085914178830724,-1.0423771377865965,-0.7389546993312874
2650.0,-1.0866859885623286,-1.0444664013203189,-0.7282415731708735
2648.0,-1.0873481266404306,-1.0465044395424155,-0.716478516619052
2646.0,-1.0878475244137855,-1.0484767766242908,-0.703095143533945
2644.0,-1.0881523314055541,-1.0503898591168555,-0.6871756730865924
2642.0,-1.088272019365108,-1.052278957651796,-0.6678171418897831
2640.0,-1.0882377875519929,-1.0541623232043758,-0.6447152165133413
2638.0,-1.0879873261164255,-1.0558999093739172,-0.6189514052024716
2636.0,-1.0874843716392302,-1.057425285095113,-0.5906135659194015
2634.0,-1.086859941908937,-1.0588478842633058,-0.559484590194066
2632.0,-1.0863021749899195,-1.060262342911468,-0.527103050738817
2630.0,-1.0860954383297334,-1.0617889879140603,-0.4968464861661992
2628.0,-1.086604329218229,-1.0635470154745057,-0.4744417431341171
2626.0,-1.0879800906020893,-1.0655065419678895,-0.4646243057157161
2624.0,-1.0900535864946377,-1.0675501284854296,-0.4669855038020671
2622.0,-1.0925433067606367,-1.0696366538090525,-0.4765688561200946
2620.0,-1.0951918776820935,-1.071767755232366,-0.4879627782156222
2618.0,-1.0977850606467063,-1.073886688285453,-0.4982116566118804
2616.0,-1.100147519792723,-1.075910183735963,-0.505779549469428
2614.0,-1.1021949158002653,-1.0777968771095547,-0.5100028268745216
2612.0,-1.1039284749345313,-1.0795557227707397,-0.5108025608549827
2610.0,-1.105376996311058,-1.0812112756057521,-0.5081984031294638
2608.0,-1.106586177501755,-1.0827787707303915,-0.5026457557691026
2606.0,-1.1075739627344645,-1.084264707623674,-0.49414648106981385
2604.0,-1.1082809798074877,-1.0856667149379362,-0.481374746364713
2602.0,-1.108582522018448,-1.0869484719763047,-0.46251014453656814
2600.0,-1.1083442795288665,-1.0880573852620083,-0.43554924518008314
2598.0,-1.1075104806481488,-1.088984781072679,-0.3987006900237003
2596.0,-1.1061916242798475,-1.0897765746201045,-0.35262874000294286
2594.0,-1.1046660142142963,-1.0904957111563545,-0.3022119637103782
2592.0,-1.1032428713839213,-1.0912158547678088,-0.2536118468961649
2590.0,-1.1021756927041289,-1.0919993200429858,-0.211842637324461
2588.0,-1.1015904122110562,-1.0929043094132775,-0.17866104077937564
2586.0,-1.1014060636250427,-1.0939162629857444,-0.1524563742905796
2584.0,-1.101485145086445,-1.0949872394097258,-0.1310372058540971
2582.0,-1.1016728944483993,-1.096077619208172,-0.11182870699999586
2580.0,-1.101904162053183,-1.0971769587874887,-0.09364817763053006
2578.0,-1.1022014081261484,-1.098293590889613,-0.07676153690459891
2576.0,-1.1026216183588609,-1.099415118161529,-0.06251872238313756
2574.0,-1.1031405984570055,-1.1005074241756534,-0.05104655484884887
2572.0,-1.1036914944965897,-1.1015726098133667,-0.040889093258389964
2570.0,-1.1041198315561636,-1.1025977668615363,-0.02919975944941426
2568.0,-1.1041647231400458,-1.1034925665447661,-0.012761454790408442
2566.0,-1.1035953735764996,-1.1041605373079488,0.010544716431304653
2564.0,-1.102370524746804,-1.1045826296836454,0.04024049040042707
2562.0,-1.1006126347878442,-1.1048086551174108,0.07389343410733568
2560.0,-1.0984818212893492,-1.1048990807863714,0.10885858150408519
2558.0,-1.0961605741368068,-1.1049035434750292,0.14253281210599594
2556.0,-1.093897356254788,-1.1048924923027472,0.1724097347225439
2554.0,-1.0919455049964342,-1.1049519070690583,0.19701592707825405
2552.0,-1.0904239542878502,-1.1051255145720762,0.21645631781381064
2550.0,-1.0892454936801037,-1.105383835372015,0.23211770169257653
2548.0,-1.0882151326944602,-1.1056687496363085,0.24580630615813212
2546.0,-1.0871914107467682,-1.1059503619577422,0.2587452420765868
2544.0,-1.0860243300164847,-1.1061851920842256,0.2720165845135534
2542.0,-1.084422942774658,-1.1062538151146648,0.2870557351465786
2540.0,-1.082101973738453,-1.1060607608268325,0.30479695477885305
2538.0,-1.0789849106317566,-1.1055795399389665,0.3244949577917005
2536.0,-1.0752864471668435,-1.104877622127677,0.3442709096004355
2534.0,-1.0713292417424576,-1.1040662695278116,0.36261808112964605
2532.0,-1.0673097540977499,-1.1032062467110835,0.3789349839526906
2530.0,-1.063351558873171,-1.1023252955588392,0.39296398734345445
2528.0,-1.0596483532043,-1.1014837736360135,0.40452976522396034
2526.0,-1.056439047236869,-1.1007760180610813,0.4136908018548454
2524.0,-1.0540048830026016,-1.1003274228353417,0.42068797326314844
2522.0,-1.0526797293242012,-1.1002773611920535,0.4256780539532537
2520.0,-1.0528014328964819,-1.1007324510321415,0.4283472737656736
2518.0,-1.0545219740151643,-1.1017241939931073,0.428356643412368
2516.0,-1.0577209516988169,-1.103209281308219,0.4254237113342932
2514.0,-1.0620089954528475,-1.1050320830286973,0.4194397589154519
2512.0,-1.0669906688840816,-1.1070349139330098,0.41044822089559274
2510.0,-1.07250598665621,-1.1091590704210106,0.39812702119368315
2508.0,-1.0785605325855403,-1.1114133429634931,0.38152761221586207
2506.0,-1.0851089551793627,-1.113791940663615,0.3595007960585406
2504.0,-1.0919813867355173,-1.11625858989021,0.33108936921451304
2502.0,-1.0989460531976298,-1.1187423140113708,0.2953005378011108
2500.0,-1.1058010614266096,-1.121173065144447,0.25117570206227385
2498.0,-1.112414288637898,-1.1235093308301505,0.19808042538006373
2496.0,-1.1186857271931414,-1.1257188113483785,0.13623459298567264
2494.0,-1.1245036336264307,-1.1277704007484055,0.06785952203028835
2492.0,-1.1297875165548175,-1.1296338025269752,-0.0033727721820493634
2490.0,-1.134523574767727,-1.131310267040648,-0.07331186794359658
2488.0,-1.1387907436083315,-1.1328209511802625,-0.13966167910659893
2486.0,-1.1426937179776615,-1.1342004633954677,-0.20134247750446366
2484.0,-1.1463053122468316,-1.1354883974936878,-0.25721646867048414
2482.0,-1.149634173740135,-1.1366976946739742,-0.3060398807023219
2480.0,-1.1526735708105371,-1.1378380198811382,-0.3471945476451388
2478.0,-1.1554488620055265,-1.1389092511553318,-0.3814852418726839
2476.0,-1.157963306886034,-1.1398999406251893,-0.4097614272397866
2474.0,-1.1601845644283633,-1.1407864837650545,-0.4324450650283272
2472.0,-1.1620747515930117,-1.141573740133792,-0.4495452940908726
2470.0,-1.1636179374151978,-1.14226491746764,-0.46151157551896443
2468.0,-1.1648326969754037,-1.1428601912144387,-0.4691930641689611
2466.0,-1.1657620527746544,-1.1433564847763198,-0.4737517667145114
2464.0,-1.1664743139635525,-1.143763354817457,-0.4765249031551207
2462.0,-1.1670316012111637,-1.1440981368559775,-0.4783496378869808
2460.0,-1.167453202827965,-1.1443706012697272,-0.4791618077242279
2458.0,-1.1677536993219273,-1.1445776181526106,-0.4792203609031395
2456.0,-1.1679465245456355,-1.1447237436676785,-0.47872919192643354
2454.0,-1.1680380806098953,-1.144821079303424,-0.4775602185970554
2452.0,-1.168023072017237,-1.1448686362581535,-0.4755533928539462
2450.0,-1.1678915104071013,-1.1448515915939892,-0.47273490467930795
2448.0,-1.1676476825684172,-1.1447636422397767,-0.46934227242986737
2446.0,-1.1673133916616136,-1.1446215836493883,-0.4655846791406231
2444.0,-1.1669086616635773,-1.1444343836707833,-0.4616676516225002
2442.0,-1.166438801110986,-1.144199543471542,-0.45760820475155334
2440.0,-1.1658988581050638,-1.1439215044602202,-0.45318189930886904
2438.0,-1.1652904420122854,-1.1435944479591784,-0.44852776319453824
2436.0,-1.1646291007159022,-1.143216861621731,-0.4439802826089147
2434.0,-1.1639374766803012,-1.1428048202240517,-0.43959940850736434
2432.0,-1.1632150567416637,-1.142371933391269,-0.43508572571526305
2430.0,-1.162452455148632,-1.1419217378112687,-0.4301490010165823
2428.0,-1.1616544843816183,-1.1414493111013804,-0.4249887443481014
2426.0,-1.160813122582312,-1.1409476110141126,-0.4195161141336249
2424.0,-1.1599172296790126,-1.1404092767534149,-0.41359093164950783
2422.0,-1.1589883571602089,-1.1398320340643873,-0.40778222836524225
2420.0,-1.1580223751775458,-1.1392119803294558,-0.40221552888508455
2418.0,-1.1570278608231994,-1.138566217568071,-0.39664332653547846
2416.0,-1.1560169212072662,-1.1379154632177966,-0.39079947369768914
2414.0,-1.1550100073035394,-1.1372640977851802,-0.3849949023697302
2412.0,-1.1539934149938138,-1.1366004557890699,-0.37924534878873906
2410.0,-1.1529706517152856,-1.1359172672233853,-0.37374164533235776
2408.0,-1.151955590205084,-1.1352138960476963,-0.36866815995176755
2406.0,-1.1509425595536453,-1.1344915863662566,-0.36383520859761065
2404.0,-1.1499134460665705,-1.1337413245610781,-0.3592113981815017
2402.0,-1.1488486902769612,-1.1329568350142076,-0.3546481747057775
2400.0,-1.147740818165099,-1.1321346182515297,-0.35002777238357047
2398.0,-1.1465811325889135,-1.1312666817284918,-0.345250024017694
2396.0,-1.145351562669212,-1.1303421903467177,-0.34011839342239514
2394.0,-1.1440540610564747,-1.129356276198338,-0.33480428124511813
2392.0,-1.1427230288751338,-1.1283348900315315,-0.3295199115991366
2390.0,-1.1414400485158163,-1.1273397730928225,-0.324608059505859
2388.0,-1.1403692417684963,-1.126496666601507,-0.3205676063621451
2386.0,-1.1397935695535186,-1.1260424475845219,-0.3179216391116083
2384.0,-1.140130447220304,-1.1263291683604875,-0.31737894117022647
2382.0,-1.1418432253041941,-1.1277404227426793,-0.3194347156757282
2380.0,-1.1453739303685342,-1.1306243289133249,-0.32406497840441334
2378.0,-1.15108276555647,-1.1352728990406036,-0.32961753615418443
2376.0,-1.1593521469803019,-1.1419762658666446,-0.3339353602694862
2374.0,-1.1706602796952732,-1.1511154664799963,-0.33445750964726
2372.0,-1.185727734674525,-1.1632212255920333,-0.3306409195569489
2370.0,-1.2048710034310126,-1.1784562186760674,-0.3238659588514386
2368.0,-1.2276099427133242,-1.1964026569680264,-0.31567875805399354
2366.0,-1.2520105383078846,-1.2155864162226557,-0.30724618823005256
2364.0,-1.2740962181118962,-1.2329614046257362,-0.29964857923691673
2362.0,-1.2886448946220062,-1.244443245034507,-0.2940314051806931
2360.0,-1.2907284516231106,-1.246219327107407,-0.2904290490816035
2358.0,-1.2771105096863569,-1.2357976953220238,-0.28833040506311897
2356.0,-1.2491321395259478,-1.2141125345064938,-0.2868373929775978
2354.0,-1.2136893056735745,-1.1864241534561535,-0.2828408047410354
2352.0,-1.1800913178113155,-1.1599839326631853,-0.2705679526223004
2350.0,-1.1577615609199459,-1.1422205152451679,-0.25049528374230956
2348.0,-1.1514673728303026,-1.1370744719500787,-0.2371531960064742
