wavenumber_cm1,mean_delta,median_delta,hydric_lower_count,hydric_higher_count,269180_minus_269142,242130_minus_247323,242114_minus_269150,242107_minus_247270,242125_minus_247310
3064.0,0.061493938533191995,0.018556220068248364,2,3,0.20851298542817157,0.018556220068248364,0.16929446239383386,-0.05385251440257996,-0.03504146082171383
3062.0,0.06060449522061913,0.019402329082404968,2,3,0.20543176204170474,0.019402329082404968,0.16701688797736108,-0.05207178035924362,-0.03675672263913157
3060.0,0.05959419199212703,0.02021039498491703,2,3,0.20251525442125903,0.02021039498491703,0.1642863171326241,-0.05102851942859293,-0.03801248714957209
3058.0,0.058489454130272026,0.02116636328738078,2,3,0.19967168917030467,0.02116636328738078,0.16087581371589993,-0.050522564133452935,-0.03874403138877233
3056.0,0.05736890183968744,0.02210809496834884,2,3,0.19677600182651386,0.02210809496834884,0.15732916503312988,-0.050025312186666226,-0.039343440442889205
3054.0,0.056271547763440365,0.02282528302539813,2,3,0.19382881513958386,0.02282528302539813,0.15403903035883448,-0.049249471962902025,-0.04008591774371259
3052.0,0.05518137636407085,0.023353425823390034,2,3,0.19093012318144384,0.023353425823390034,0.1508711895454618,-0.048434894886269425,-0.04081296184367206
3050.0,0.0541004429538523,0.023910738802412457,2,3,0.18793529810795181,0.023910738802412457,0.1477296408624913,-0.04760345205963773,-0.04147001094395636
3048.0,0.05303511596204783,0.024627650911126592,2,3,0.18479048555150812,0.024627650911126592,0.14455451971724925,-0.04670020257108645,-0.042096873798558365
3046.0,0.05195862833524266,0.025415116673259686,2,3,0.18174652322386275,0.025415116673259686,0.14125981624332218,-0.046089942681437734,-0.04253837178279357
3044.0,0.050946427196882374,0.026173720876517204,2,3,0.1789447859254763,0.026173720876517204,0.13797772140326287,-0.04572053677409951,-0.042643555446744974
3042.0,0.050141019664206934,0.026910224393869253,2,3,0.17615750018717397,0.026910224393869253,0.1348884041183579,-0.04484161987361093,-0.042409410504755496
3040.0,0.049605132700302645,0.027719479559571852,2,3,0.1730592625539008,0.027719479559571852,0.13199400035913678,-0.04309475774127969,-0.04165232122981655
3038.0,0.04927980021783144,0.02860168350694342,2,3,0.16984824100101004,0.02860168350694342,0.12904993500115514,-0.041373515836065716,-0.039727342583885716
3036.0,0.04914811476795835,0.02945978491649598,2,3,0.1669820993515232,0.02945978491649598,0.12580983824677344,-0.04055288369250809,-0.03595826498249277
3034.0,0.049339843158716624,0.030303746326549363,2,3,0.1642498184269357,0.030303746326549363,0.12246321245358865,-0.0398061895276452,-0.030511371885845406
3032.0,0.049851030730756404,0.031163134233916923,2,3,0.1612596607495051,0.031163134233916923,0.11941247875406014,-0.038269126638025674,-0.024310993445674445
3030.0,0.05038740644759169,0.03191788155696146,2,3,0.15814346130787627,0.03191788155696146,0.11678516548282103,-0.03637659918032615,-0.018532876929374165
3028.0,0.05066848349185703,0.032600352452779535,2,3,0.1552632033147559,0.032600352452779535,0.11429515531596729,-0.03482655230103743,-0.01398974132318015
3026.0,0.05058648148355055,0.03334650930490307,2,3,0.15270279672036735,0.03334650930490307,0.11148507890713188,-0.0338147413815964,-0.010787236133053157
3024.0,0.050151881013578384,0.03410158577291161,2,3,0.15018703271952327,0.03410158577291161,0.10843209665500375,-0.032940110626863806,-0.009021199452682926
3022.0,0.0493427274296929,0.03474870700194871,2,3,0.14764116700703728,0.03474870700194871,0.1052313951646286,-0.032049683576042154,-0.008857948449107922
3020.0,0.048121130849087215,0.03540514232569908,2,3,0.14509157858755534,0.03540514232569908,0.10173771520496772,-0.0315385801537198,-0.010090201719066272
3018.0,0.046546422810198676,0.035970565910252605,2,3,0.14251155955610006,0.035970565910252605,0.09822755572953717,-0.03154220327658136,-0.012435363868315119
3016.0,0.04483785747718129,0.03637335507273487,2,3,0.140032058608708,0.03637335507273487,0.09500709437301569,-0.03171436178202436,-0.015508858886527754
3014.0,0.04327137228527963,0.03686538785344895,2,3,0.13776519567525586,0.03686538785344895,0.09204934655957514,-0.03154947487699766,-0.018773593784884135
3012.0,0.042006582721971567,0.037737849778845145,2,3,0.1354151872400784,0.037737849778845145,0.08934917390285546,-0.030427569791600106,-0.022041727520321075
3010.0,0.04096812197261237,0.03884561040199791,2,3,0.13274253908468264,0.03884561040199791,0.08692429962326553,-0.028290436955214993,-0.02538140229166924
3008.0,0.03995949080226095,0.03973483302188008,2,3,0.13000636394583082,0.03973483302188008,0.08453604003614462,-0.025912639999565668,-0.028567142992985073
3006.0,0.03890684030688628,0.04031054065630563,2,3,0.12746724619420452,0.04031054065630563,0.08182148531653222,-0.024073944450549334,-0.030991126182061624
3004.0,0.037935187199203434,0.04085824565755347,2,3,0.12510077265675035,0.04085824565755347,0.0788842898687298,-0.022713743586820045,-0.032453628600196405
3002.0,0.037166247718475674,0.04153414385623527,2,3,0.1228551874452607,0.04153414385623527,0.0760789526859526,-0.02149971277823831,-0.03313733261683188
3000.0,0.03657107188180829,0.0423209870228724,2,3,0.12084904783440453,0.0423209870228724,0.07327973332022081,-0.020523723715121733,-0.03307068505333455
2998.0,0.03611327074979781,0.04311846486604676,2,3,0.11901636844129149,0.04311846486604676,0.07036278279618757,-0.019648841110255888,-0.03228242124428088
2996.0,0.03579309990072993,0.04381057671398292,2,3,0.11709014843771037,0.04381057671398292,0.06756876476259072,-0.018516737877530387,-0.03098725253310397
2994.0,0.03558587338564473,0.044424206122265386,2,3,0.11508172001211953,0.044424206122265386,0.06501917181318317,-0.017171395160286096,-0.029424335859058348
2992.0,0.0355491204532277,0.04515009189219804,2,3,0.11320388492953842,0.04515009189219804,0.06285442106081762,-0.015369202470281673,-0.02809359314613391
2990.0,0.035630354111551354,0.04603548469688351,2,3,0.11158351584676207,0.04603548469688351,0.06114536652747349,-0.01285749652894086,-0.02775509998442144
2988.0,0.03549606393464212,0.046912841419190277,2,3,0.11025518252025862,0.046912841419190277,0.05954440626806701,-0.010246850812998531,-0.028985259721306778
2986.0,0.034904370250686045,0.04769737506779831,2,3,0.10920283903917333,0.04769737506779831,0.05767873386837724,-0.00809601678336258,-0.03196107993855607
2984.0,0.03391302933818054,0.048418498465412074,2,3,0.10847391066729423,0.048418498465412074,0.05551001362089236,-0.006414772972850702,-0.03642250308984524
2982.0,0.03272602444711973,0.04903398904491224,2,3,0.10810402223022941,0.04903398904491224,0.05335429006832021,-0.005012291890816867,-0.041849887217046355
2980.0,0.031575219333306724,0.0496218663601099,2,3,0.10783819360931868,0.0496218663601099,0.05174156086258008,-0.003332389272051983,-0.04799313489342305
2978.0,0.030583519770485124,0.050201710365615326,2,3,0.10755426474792745,0.050201710365615326,0.05084080014917475,-0.0009449686957213044,-0.054734207714570604
2976.0,0.02974547325058611,0.0502293891356953,1,4,0.10759287927901867,0.05075160003690671,0.0502293891356953,0.0018339203917243085,-0.06168042259041445
2974.0,0.029087642292613725,0.0499413946281112,1,4,0.10800681074302204,0.05122012933573655,0.0499413946281112,0.004841350308612435,-0.06857147355241361
2972.0,0.028614510224836843,0.05025681750643357,1,4,0.10851241331000183,0.051628488793056426,0.05025681750643357,0.00809103963289548,-0.0754162081182031
2970.0,0.028225850019552003,0.05085680796761938,1,4,0.10917379994722798,0.05189949761354795,0.05085680796761938,0.01118300115366233,-0.08198385658429763
2968.0,0.027901331774873438,0.051201981284076936,1,4,0.11019292210184628,0.05207782996462934,0.051201981284076936,0.014001595512868947,-0.08796766998905431
2966.0,0.02763008471232976,0.0510391300452932,1,4,0.111336549689377,0.052331936443093474,0.0510391300452932,0.016735929573249486,-0.09329312218936436
2964.0,0.027306400235475002,0.050299690069723624,1,4,0.11226923728991889,0.05268196038687478,0.050299690069723624,0.01920103698321174,-0.09791992355235402
2962.0,0.026873065526148487,0.049169677340740015,1,4,0.11278526413215695,0.05302398227904487,0.049169677340740015,0.021266442080270842,-0.10188003820147024
2960.0,0.026331091092321214,0.04763988925863921,1,4,0.11284187850876987,0.053344140765137826,0.04763988925863921,0.02293233669880662,-0.10510278976974746
2958.0,0.025639557697799787,0.04526804027024095,1,4,0.11253075085951625,0.053865475655249684,0.04526804027024095,0.02397202039582086,-0.10743849869182881
2956.0,0.024721723719429267,0.04190069599539731,1,4,0.11192177255455449,0.0546226821384207,0.04190069599539731,0.02421708208245854,-0.1090536141736847
2954.0,0.023521726002597287,0.037827139661764264,1,4,0.11114821421819748,0.055333548837837365,0.037827139661764264,0.023843331986438787,-0.11054360469125146
2952.0,0.022168693095557558,0.03364942480529992,1,4,0.11033157043049757,0.05589523008676278,0.03364942480529992,0.02351994984787764,-0.11255270969265013
2950.0,0.020881361404605937,0.02987552054558701,1,4,0.10975618279108867,0.05641934921312308,0.02987552054558701,0.023623025869678238,-0.11526727139644732
2948.0,0.019811177811168968,0.02666982455679834,1,4,0.10993342305805237,0.056971654369666336,0.02666982455679834,0.023949714529031385,-0.1184687274577036
2946.0,0.019159671997825388,0.02483897568795579,1,4,0.11106072716881105,0.057576421825722424,0.02439605050879534,0.02483897568795579,-0.12207381520215765
2944.0,0.019136247935550042,0.02712784362364129,1,4,0.11285732156062595,0.05830177404399767,0.023572353314551375,0.02712784362364129,-0.12617805286506606
2942.0,0.019744859468580345,0.030971775882338348,1,4,0.11513437211546462,0.059069895622877344,0.024293897694973532,0.030971775882338348,-0.13074564397275212
2940.0,0.020820370783281326,0.03565121382059577,1,4,0.11800653044942672,0.05987376675803613,0.026029376785570435,0.03565121382059577,-0.13545903389722241
2938.0,0.02221200914946948,0.04050980738075999,1,4,0.12162358155406644,0.06077135724193672,0.028133542594795835,0.04050980738075999,-0.13997824302421158
2936.0,0.023781582213011097,0.04538084483918858,1,4,0.1257817207049653,0.061687675850370216,0.03031197998936025,0.04538084483918858,-0.14425431031882885
2934.0,0.025375180624734095,0.05004355746781025,1,4,0.13014499170385246,0.06245986147687893,0.032427084300707454,0.05004355746781025,-0.14819959182557862
2932.0,0.026859790104202363,0.05427080758256847,1,4,0.1345201599313403,0.06299348133325511,0.03413808911781424,0.05427080758256847,-0.1516235874439663
2930.0,0.028168308620008797,0.05843469640331567,1,4,0.1385655378819915,0.06329073242425687,0.035289200234760065,0.05843469640331567,-0.1547386238442801
2928.0,0.02915376098362027,0.0629255572125263,1,4,0.14168225225235564,0.06333201518135967,0.03579738991653897,0.0629255572125263,-0.15796840964467923
2926.0,0.029414611330899697,0.06299694345624207,1,4,0.1434759603214933,0.06299694345624207,0.03489444302139255,0.06697760869837038,-0.1612718988429998
2924.0,0.028610679303408548,0.06227774503988398,1,4,0.14373882325185522,0.06227774503988398,0.03163435202475323,0.06953924521203736,-0.16413676901148705
2922.0,0.02670653665788536,0.06127732363691929,1,4,0.14226968783842797,0.06127732363691929,0.02574983458373531,0.07023594993960436,-0.16600011270926013
2920.0,0.023939029933871526,0.06001734549028054,1,4,0.13901174445050785,0.06001734549028054,0.017908083198812652,0.06879827069453454,-0.16604029416477795
2918.0,0.02090335613626152,0.058821775850584124,1,4,0.13370145113870102,0.058821775850584124,0.009821755439786695,0.06502978935206488,-0.16285799109982912
2916.0,0.01837620784898116,0.058248019734894296,1,4,0.12614373976006804,0.058248019734894296,0.003391613597448273,0.05923350268071359,-0.15513583652821838
2914.0,0.016787585883265222,0.0526095746745362,2,3,0.11705118146414989,0.05853552655605193,-0.0009813247548817183,0.0526095746745362,-0.1432770285235302
2912.0,0.016070910713496044,0.04696906368086762,2,3,0.10792894920080404,0.05940409709419875,-0.0041689009045207115,0.04696906368086762,-0.12977865550386947
2910.0,0.015769946585954698,0.042968713420042715,2,3,0.10005089874309248,0.06018539528289424,-0.0069782538671957495,0.042968713420042715,-0.11737702064906019
2908.0,0.015483051648933942,0.039907292172626785,2,3,0.09372589359545619,0.06048304858493214,-0.009680442191479344,0.039907292172626785,-0.10702053391686606
2906.0,0.015119485271085942,0.03742305388889733,2,3,0.08869304284943169,0.0604940215689353,-0.012637700029163201,0.03742305388889733,-0.0983749919226714
2904.0,0.014677516700417581,0.03547903281372844,2,3,0.08450952169130588,0.06043321065377577,-0.0158164411170717,0.03547903281372844,-0.09121774053965048
2902.0,0.014112363690060525,0.03384764998795298,2,3,0.08083416392028248,0.06033978445259097,-0.018867200863529776,0.03384764998795298,-0.08559257904699402
2900.0,0.013353610653258463,0.032255990284405955,2,3,0.07749862380507588,0.06026102080268414,-0.02185568764177881,0.032255990284405955,-0.08139189398409485
2898.0,0.012388174485693949,0.03064254621188578,2,3,0.074369180357302,0.060186596668228176,-0.025002604029945474,0.03064254621188578,-0.07825484677900074
2896.0,0.011311870913106259,0.029156360650014035,2,3,0.07134946691336519,0.06010505647471687,-0.02801139798405583,0.029156360650014035,-0.07604013148850897
2894.0,0.010286248388397834,0.028055986659421217,2,3,0.06843356491352393,0.06000204407036441,-0.030509537782441032,0.028055986659421217,-0.07455081591887935
2892.0,0.0094289050627842,0.027266345057871177,2,3,0.06562261681503512,0.05986808660213816,-0.03255224647807975,0.027266345057871177,-0.07306027668304371
2890.0,0.008844618935702542,0.026646993323025003,2,3,0.06299855498946327,0.05978040515001626,-0.03434397242405651,0.026646993323025003,-0.07085888635993531
2888.0,0.00864763169134577,0.026288483600863,2,3,0.060694774477169644,0.05985526538073549,-0.03588330094875403,0.026288483600863,-0.06771706405328526
2886.0,0.008871776543832954,0.026301990608896264,2,3,0.05880873711068957,0.0600786530897498,-0.03710312651375902,0.026301990608896264,-0.06372737157641184
2884.0,0.009447192611758437,0.026703989375567838,2,3,0.05739145469828277,0.06042162859199263,-0.03790810928512556,0.026703989375567838,-0.059373000321925495
2882.0,0.010237930968254538,0.02751846063898067,2,3,0.05647723251188641,0.06090911240860253,-0.03823463650647274,0.02751846063898067,-0.055480514211724175
2880.0,0.0110624988996316,0.02875153204387748,2,3,0.055962525713935896,0.061522351531116515,-0.03814613531501021,0.02875153204387748,-0.05277777947576168
2878.0,0.011695804613664396,0.030152645347519824,2,3,0.05573408832815441,0.06213913322609488,-0.037826929503686824,0.030152645347519824,-0.05171991432976031
2876.0,0.011955670659363538,0.031289814468940524,2,3,0.05580376043335633,0.06268772505003462,-0.037534635158822494,0.031289814468940524,-0.05246831149669129
2874.0,0.011864938501873668,0.032309869909390665,2,3,0.0560447469203339,0.06320125250322794,-0.03725611031353737,0.032309869909390665,-0.0549750665100468
2872.0,0.011576496421432903,0.03381570609998741,2,3,0.056242705976145335,0.0637330306391849,-0.0367287637636875,0.03381570609998741,-0.05918019684446563
2870.0,0.011150161946769321,0.035641487387834014,2,3,0.05657236532834442,0.0642942135914717,-0.03605745886044276,0.035641487387834014,-0.06469979771336076
2868.0,0.010561362012712672,0.03718841655455962,2,3,0.0573817738785779,0.06489800890744735,-0.035553994733068084,0.03718841655455962,-0.07110739454395343
2866.0,0.00990685012550876,0.038743645092494394,2,3,0.05886709545692803,0.06557050001424236,-0.03503946929557933,0.038743645092494394,-0.07860752064054166
2864.0,0.009300726605643073,0.04081192917087717,2,3,0.06117892854643059,0.06628940119073745,-0.03414579413758678,0.04081192917087717,-0.08763083174224306
2862.0,0.00881833860693817,0.04352703801299995,2,3,0.06451043859559369,0.06704955189809036,-0.03282833909608951,0.04352703801299995,-0.09816699637590365
2860.0,0.00852366719687787,0.04710663139105764,2,3,0.06886369581890595,0.06781795828297577,-0.031159569430507572,0.04710663139105764,-0.11001038007804242
2858.0,0.008256205522134418,0.05165518269037139,2,3,0.07375944491517328,0.06841192372320448,-0.029395773211555842,0.05165518269037139,-0.12314975050652122
2856.0,0.007457075033156712,0.05655283565067604,2,3,0.07835694950240335,0.06843231113384851,-0.028802163205645437,0.05655283565067604,-0.1372545579154989
2854.0,0.005520936373537122,0.060627217715131465,2,3,0.08176208499004889,0.06755541835694523,-0.0307588836338597,0.060627217715131465,-0.15158115556058027
2852.0,0.0022808827260488496,0.06230120638911174,2,3,0.08264455052610553,0.0660186445745794,-0.03531088691445683,0.06230120638911174,-0.1642491009450956
2850.0,-0.0017287381140891124,0.06003838593263744,2,3,0.07937091401284291,0.06452504447670027,-0.04070411782560546,0.06003838593263744,-0.17187391716702072
2848.0,-0.005686092879894633,0.05397842022329635,2,3,0.07145033208744023,0.06374930168191739,-0.04485116926122179,0.05397842022329635,-0.17275734913090535
2846.0,-0.009277316809420521,0.0462732158012662,2,3,0.06076753788272682,0.0635142657039609,-0.04724397376873224,0.0462732158012662,-0.1696976296663243
2844.0,-0.012780534888699435,0.03893446590533012,2,3,0.05019550643191939,0.06315522169436294,-0.04921922325889849,0.03893446590533012,-0.16696864521621113
2842.0,-0.016343478001867907,0.03261098123418826,2,3,0.04145317307860186,0.06246355342690657,-0.05187907933829072,0.03261098123418826,-0.1663660184107455
2840.0,-0.019729012278547575,0.027450571259151735,2,3,0.034773163686693365,0.061628250965272025,-0.05495101173459971,0.027450571259151735,-0.1675460355692553
2838.0,-0.02262968599927364,0.023868825881660394,2,3,0.029602984633779306,0.060875598376079365,-0.057574972556774906,0.023868825881660394,-0.16992086633111236
2836.0,-0.024987298889979127,0.02184205120650251,2,3,0.025343475028756446,0.06027691311984129,-0.059459629611327225,0.02184205120650251,-0.17293930419366865
2834.0,-0.026936142138262786,0.02063230726796117,2,3,0.02175585681197767,0.05974539624876929,-0.06083576135988067,0.02063230726796117,-0.1759785096601414
2832.0,-0.028560852134824576,0.018802196061088794,2,3,0.018802196061088794,0.059227407380282315,-0.06188144847177923,0.019708523862172034,-0.1786609395058868
2830.0,-0.0299210660095115,0.016358864655980132,2,3,0.016358864655980132,0.05875639800372623,-0.06280059417003003,0.019001778923863455,-0.18092177746109728
2828.0,-0.03105240027910572,0.01425480460641182,2,3,0.01425480460641182,0.05838172801468622,-0.06378840374271211,0.01856216034100977,-0.1826722906149243
2826.0,-0.031970748410429614,0.012431733452735072,2,3,0.012431733452735072,0.05812698663762017,-0.06486895317576113,0.018292224256546086,-0.18383573322328828
2824.0,-0.032707067569748685,0.010846506720349258,2,3,0.010846506720349258,0.0579833263059899,-0.06594204045426233,0.018061725938837925,-0.18448485635965817
2822.0,-0.03330998648874488,0.009436864213251517,2,3,0.009436864213251517,0.05781850753933593,-0.0668788707222876,0.017846815549687145,-0.1847732490237114
2820.0,-0.033819959190794835,0.00820914181024901,2,3,0.00820914181024901,0.05760770833179796,-0.06760482055134376,0.01770430825367908,-0.18501613379835646
2818.0,-0.03430000514951925,0.007102143803061733,2,3,0.007102143803061733,0.057467855726030415,-0.068194810647206,0.017652575642333135,-0.18552779027181554
2816.0,-0.03483328336429063,0.0060103551443367875,2,3,0.0060103551443367875,0.05742660403658484,-0.06882458886459553,0.017709097202764812,-0.18648788434054409
2814.0,-0.0354825685395241,0.004872860310407012,2,3,0.004872860310407012,0.05743330021087312,-0.06969392517833128,0.017745804174258195,-0.18777088221482752
2812.0,-0.03620816056675078,0.0037672069400004338,2,3,0.0037672069400004338,0.05741666671262213,-0.07080939580209844,0.017621765847821713,-0.18903704653209974
2810.0,-0.0368694820620552,0.002762928873051851,2,3,0.002762928873051851,0.05731745263813093,-0.07171391422866036,0.01745365013683653,-0.19016752772963497
2808.0,-0.03738741691615999,0.0017301572628969364,2,3,0.0017301572628969364,0.05720531672675333,-0.07214913080782681,0.017557959916862154,-0.19128138767948555
2806.0,-0.03781998507872068,0.0006559743583630651,2,3,0.0006559743583630651,0.05720326617057958,-0.07254201994514642,0.017867749882986672,-0.19228489586038633
2804.0,-0.03823883452766359,-0.00035699938433608747,3,2,-0.00035699938433608747,0.05729068586534769,-0.07324555998291771,0.01810341348247213,-0.19298571261888398
2802.0,-0.03865034373878491,-0.0013224614643678745,3,2,-0.0013224614643678745,0.05740905309748323,-0.07412791037249755,0.01815392156542861,-0.19336432151997096
2800.0,-0.039051605519345965,-0.002162549525552948,3,2,-0.002162549525552948,0.057584626626524194,-0.07516271235101535,0.01802996473639351,-0.19354735708307924
2798.0,-0.03944827350919182,-0.0029486178456632484,3,2,-0.0029486178456632484,0.05771852734058802,-0.07614214043064271,0.018027755130524903,-0.19389689174076608
2796.0,-0.0398360817029902,-0.0037837190598566384,3,2,-0.0037837190598566384,0.057772591448519206,-0.07680668505474497,0.018285218760953015,-0.1946478146098216
2794.0,-0.04023363653757304,-0.004637114376385809,3,2,-0.004637114376385809,0.057848706496614555,-0.07734246906532916,0.01851107165182797,-0.19554837739459274
2792.0,-0.040687944941060115,-0.005427845605764925,3,2,-0.005427845605764925,0.05794599869648076,-0.07813530469599717,0.01847641122951804,-0.1962989843295373
2790.0,-0.04115022188572519,-0.006222065782949704,3,2,-0.006222065782949704,0.057980203212650516,-0.07897340848499634,0.018453368739941522,-0.19698920711327195
2788.0,-0.04152584447653438,-0.007133375065200065,3,2,-0.007133375065200065,0.05795843258036204,-0.07941954406036444,0.018753171384069067,-0.1977879072215385
2786.0,-0.04182003234351317,-0.008118419376826114,3,2,-0.008118419376826114,0.05792249327323418,-0.0795600745078695,0.019281814463577684,-0.1986259755696821
2784.0,-0.04210196095200132,-0.00897836418518072,3,2,-0.00897836418518072,0.057865467105251644,-0.07981498570215462,0.019695693794379188,-0.19927761577230207
2782.0,-0.04238837302319611,-0.009682654303179938,3,2,-0.009682654303179938,0.057828830959402944,-0.0802905828040279,0.019947169432808387,-0.19974462840098406
2780.0,-0.042677179145073296,-0.010346085185819032,3,2,-0.010346085185819032,0.057847319718837165,-0.080929333347187,0.020141775854773614,-0.20009957276597123
2778.0,-0.04299017125788738,-0.010974496127142297,3,2,-0.010974496127142297,0.05792438032696878,-0.0818033476392519,0.020198293698492575,-0.20029568654850405
2776.0,-0.04332490562006288,-0.011550846872518172,3,2,-0.011550846872518172,0.05801268089636347,-0.08284506892258148,0.02013608205571793,-0.20037737525729615
2774.0,-0.04361471221612019,-0.01217719867844047,3,2,-0.01217719867844047,0.058056218430081574,-0.0835952929637418,0.020249938272892565,-0.2006072261413928
2772.0,-0.043834615656615374,-0.012850309907902147,3,2,-0.012850309907902147,0.05802693911239243,-0.08388073752999847,0.020614751579276835,-0.2010837215368455
2770.0,-0.044042782824926574,-0.013462787759449535,3,2,-0.013462787759449535,0.05796435012527201,-0.08410194095494905,0.020959779920488697,-0.201573315455995
2768.0,-0.04425169528599897,-0.013992091067460244,3,2,-0.013992091067460244,0.057945541559747404,-0.08450270248449365,0.02121444378918491,-0.20192366822697327
2766.0,-0.04443710149110536,-0.014511757529845015,3,2,-0.014511757529845015,0.05796777985445123,-0.08493629616264298,0.021477239148223637,-0.20218247276571366
2764.0,-0.044602365718814305,-0.01508034969855021,3,2,-0.01508034969855021,0.05799729895597805,-0.0852933388654481,0.021769081546329616,-0.2024045205323809
2762.0,-0.04476965913309046,-0.015638521129126337,3,2,-0.015638521129126337,0.05802350540310297,-0.08568026661114192,0.022052956738542018,-0.202605970066829
2760.0,-0.04493537644595689,-0.016137758833413174,3,2,-0.016137758833413174,0.05807577467081049,-0.08616643400485091,0.02228778890295191,-0.20273625296528275
2758.0,-0.04510832385928172,-0.016651912691945325,3,2,-0.016651912691945325,0.05812297089911245,-0.08663597146749935,0.02246519451425255,-0.2028419005503289
2756.0,-0.045303061772901845,-0.01722454173238097,3,2,-0.01722454173238097,0.058108663030412844,-0.08701974565261794,0.022617465184936125,-0.20299714969485927
2754.0,-0.045488970328764644,-0.017805195158674625,3,2,-0.017805195158674625,0.05808612302604954,-0.08740030431687429,0.022790120812698156,-0.203115596007022
2752.0,-0.045678483825605395,-0.018343122995534533,3,2,-0.018343122995534533,0.05811801153414364,-0.0879705529948911,0.022818654727926768,-0.20301540939967178
2750.0,-0.045877874124115633,-0.018749948663994043,3,2,-0.018749948663994043,0.058134345383650476,-0.08872963821066393,0.022734186235052856,-0.20277831536462354
2748.0,-0.0460729206606957,-0.019121494232763325,3,2,-0.019121494232763325,0.05801357836888599,-0.08928037804197231,0.02277368598009788,-0.20274999537772675
2746.0,-0.046197070684511024,-0.019547395689914926,3,2,-0.019547395689914926,0.05783836783479601,-0.08943414895477697,0.023108029922517703,-0.20295020653517692
2744.0,-0.04627174765319812,-0.020044412187476435,3,2,-0.020044412187476435,0.05772017375441485,-0.08944903251997838,0.023610197523066145,-0.2031956648360168
2742.0,-0.046359155128312256,-0.020535397447976056,3,2,-0.020535397447976056,0.057704152206100034,-0.08961932072756873,0.02397246940511477,-0.2033176790772313
2740.0,-0.046501398424786955,-0.020999120906688873,3,2,-0.020999120906688873,0.0576782727151921,-0.09001517783004254,0.024084428123920976,-0.20325539422631644
2738.0,-0.04666540164938619,-0.021420263727601974,3,2,-0.021420263727601974,0.057627778538650976,-0.09052741616428206,0.024101111081345716,-0.20310821797504364
2736.0,-0.04679105639981314,-0.0218142170949992,3,2,-0.0218142170949992,0.05753502904996621,-0.09088870837755769,0.024250586917083705,-0.2030379724935587
2734.0,-0.04686756407438235,-0.02220076280133454,3,2,-0.02220076280133454,0.05743836045756601,-0.09108634371107993,0.02452080873199547,-0.20300988304905876
2732.0,-0.0469384202639078,-0.022621715943350718,3,2,-0.022621715943350718,0.05738746372248327,-0.09133079030139502,0.024740120884296113,-0.20286717968157264
2730.0,-0.04704009036835877,-0.023056179872083304,3,2,-0.023056179872083304,0.05735736616053577,-0.09178517361214034,0.02484198873612664,-0.2025584532542326
2728.0,-0.04716145087728696,-0.02346644743811499,3,2,-0.02346644743811499,0.057351732832570335,-0.09242907747906892,0.024798398971322966,-0.20206186127314418
2726.0,-0.04726086825174096,-0.02389412759238041,3,2,-0.02389412759238041,0.05736736051046942,-0.09299312136101823,0.024717206567239414,-0.201501659383015
2724.0,-0.04734041944390821,-0.02439669394634525,3,2,-0.02439669394634525,0.057291035670141155,-0.09327960683707093,0.024775565153437595,-0.20109239725970363
2722.0,-0.047404936330135025,-0.024916119297068495,3,2,-0.024916119297068495,0.05712743901143824,-0.09337605097393442,0.024965687354872923,-0.2008256377459834
2720.0,-0.047444651069644836,-0.025383623120918464,3,2,-0.025383623120918464,0.05694936941390538,-0.09343472859430846,0.025179574035139485,-0.20053384708204214
2718.0,-0.04747479925958527,-0.0258111850995274,3,2,-0.0258111850995274,0.05679421369235671,-0.09360032915528027,0.02534992791391888,-0.20010662364939424
2716.0,-0.047518503600102145,-0.026273228790833603,3,2,-0.026273228790833603,0.05668460265244635,-0.09392123066888947,0.025451732908329028,-0.19953439410156304
2714.0,-0.04755737448147366,-0.026743011374491643,3,2,-0.026743011374491643,0.056599742898444716,-0.09426156465272728,0.025514456485180137,-0.19889649576377422
2712.0,-0.047571548251718145,-0.02717837051150207,3,2,-0.02717837051150207,0.05654669851575922,-0.09460218402879494,0.025571326926883575,-0.1981952121609365
2710.0,-0.04756965202499277,-0.027585024584784956,3,2,-0.027585024584784956,0.05647680006241218,-0.09497389043036142,0.025660123854436723,-0.19742626902666638
2708.0,-0.04754863754546788,-0.02803233945796335,3,2,-0.02803233945796335,0.05638474970500529,-0.09526534473558446,0.025807337035472777,-0.19663759027426964
2706.0,-0.04749649532055451,-0.028480968660595574,3,2,-0.028480968660595574,0.056281526168079576,-0.09548711640068586,0.02603301195926555,-0.19582892966883625
2704.0,-0.04743587802918394,-0.02893080128906289,3,2,-0.02893080128906289,0.05620050426002532,-0.09572989403352272,0.026221495138454287,-0.1949406942218137
2702.0,-0.047357302694339,-0.029341301650948504,3,2,-0.029341301650948504,0.05617008596042827,-0.09597762148695899,0.026313834131756364,-0.19395151042597214
2700.0,-0.04730219611527582,-0.029729501918917323,3,2,-0.029729501918917323,0.056123276396921606,-0.09624163469559266,0.026315645565954338,-0.19297876592474505
2698.0,-0.04726322281390394,-0.03006999351737316,3,2,-0.03006999351737316,0.056071694218666535,-0.09650818539663042,0.026292673785690335,-0.19210230315987298
2696.0,-0.04719411868744596,-0.030392401434228722,3,2,-0.030392401434228722,0.056016469897341215,-0.09668428862688294,0.026363313443041214,-0.19127368671650058
